Rotor_X,Rotor_Y,Rotor_Z
-0.016380426681429167,-0.006619609736735616,0.03495450005265346
-0.016585166368760826,-0.0064731049877627,0.03495450005265346
-0.016664269597268085,-0.006398865301896267,0.03495450005265346
-0.01672314185309161,-0.006336467083770768,0.03495450005265346
-0.016770736894778343,-0.006278471311416678,0.03495450005265346
-0.016811491895259375,-0.006223813528600938,0.03495450005265346
-0.016847172655309228,-0.006171040215881681,0.03495450005265346
-0.016878281952744847,-0.006118443754787633,0.03495450005265346
-0.016906672022684244,-0.006067500256735109,0.03495450005265346
-0.01693194999663393,-0.006016371310506308,0.03495450005265346
-0.016954384524305803,-0.005964750328295354,0.03495450005265346
-0.016975032334862774,-0.005913786862331008,0.03495450005265346
-0.016993548521466634,-0.005862424235625717,0.03495450005265346
-0.01700966099937587,-0.005809909156063731,0.03495450005265346
-0.01702408712895725,-0.005757164019454309,0.03495450005265346
-0.01703688147787842,-0.005704039286421767,0.03495450005265346
-0.017047894658335734,-0.005650116389968103,0.03495450005265346
-0.017057160970348994,-0.005595326708501381,0.03495450005265346
-0.01706470387348476,-0.005539608518145594,0.03495450005265346
-0.01707053639884961,-0.0054829066049339676,0.03495450005265346
-0.017074624833782737,-0.005425113313989896,0.03495450005265346
-0.01707704997381303,-0.005366309263439981,0.03495450005265346
-0.01707783946952257,-0.00530649660871478,0.03495450005265346
-0.0170767794353233,-0.005245331648530317,0.03495450005265346
-0.017073997688370278,-0.0051830019561113555,0.03495450005265346
-0.017069463928888955,-0.0051194548476919425,0.03495450005265346
-0.017063140787343258,-0.0050546316399790025,0.03495450005265346
-0.0170549995201288,-0.00498849853183123,0.03495450005265346
-0.01704501090654037,-0.004921020795553347,0.03495450005265346
-0.01703302238811006,-0.004852001391181963,0.03495450005265346
-0.01701853981066921,-0.004780805334363186,0.03495450005265346
-0.0170026582385519,-0.004708999170658989,0.03495450005265346
-0.016984714810902548,-0.004635636690998112,0.03495450005265346
-0.01696373989789844,-0.0045594804926219834,0.03495450005265346
-0.016941573001237466,-0.004483083593378938,0.03495450005265346
-0.016916306898219248,-0.004403887844827279,0.03495450005265346
-0.016889310076939817,-0.004323794913301249,0.03495450005265346
-0.016859214561247376,-0.004241049902126584,0.03495450005265346
-0.016827386310884054,-0.0041574952850557245,0.03495450005265346
-0.016792059353913112,-0.0040709170761781205,0.03495450005265346
-0.0167546700184516,-0.003983247072698955,0.03495450005265346
-0.016714559185681085,-0.0038936720473638753,0.03495450005265346
-0.016671337047475563,-0.003801802121980163,0.03495450005265346
-0.01662501577614672,-0.0037077695106311264,0.03495450005265346
-0.016575964493970478,-0.003612098309348386,0.03495450005265346
-0.016523742729948634,-0.0035143300821190364,0.03495450005265346
-0.01646826501090039,-0.0034144667745614984,0.03495450005265346
-0.01640944414066753,-0.003312511744923619,0.03495450005265346
-0.016347191500578697,-0.003208469529503657,0.03495450005265346
-0.016281414641322357,-0.003102348175139333,0.03495450005265346
-0.016212019899710824,-0.002994156966529501,0.03495450005265346
-0.016138442198631676,-0.0028834263015071727,0.03495450005265346
-0.016061276582147888,-0.002770941347786729,0.03495450005265346
-0.01598028314839808,-0.0026565426753871833,0.03495450005265346
-0.015894806070755715,-0.0025396926359046506,0.03495450005265346
-0.015805050381011092,-0.002420788627852506,0.03495450005265346
-0.015711200384167023,-0.0023001431658605013,0.03495450005265346
-0.015612295188358122,-0.0021769802214357753,0.03495450005265346
-0.015509101219268547,-0.0020522332047792973,0.03495450005265346
-0.015401074212991377,-0.0019255198168454505,0.03495450005265346
-0.015287571639412401,-0.0017964618017610766,0.03495450005265346
-0.01516946288945584,-0.001666061711313326,0.03495450005265346
-0.015046006395602564,-0.0015338028488212794,0.03495450005265346
-0.014917074055347384,-0.0013997892923496207,0.03495450005265346
-0.014782538160765418,-0.0012641315738952195,0.03495450005265346
-0.014642272492361339,-0.001126945920529672,0.03495450005265346
-0.014496153357572832,-0.00098835347325143,0.03495450005265345
-0.014344059406464433,-0.0008484810415569805,0.03495450005265345
-0.014185871704498833,-0.00070746161532764,0.03495450005265345
-0.014021475008266176,-0.0005654332658613498,0.03495450005265345
-0.013850758081655375,-0.00042253926800445916,0.03495450005265345
-0.01367331368607905,-0.00027871843413576657,0.03495450005265345
-0.013489130184243983,-0.00013423754400512802,0.03495450005265345
-0.013298685298364267,1.0345504947596053e-05,0.03495450005265345
-0.013100641635049067,0.0001557196193420828,0.03495450005265345
-0.012896409655492169,0.00030065843036913874,0.03495450005265345
-0.012684317350932495,0.00044605486819510867,0.03495450005265345
-0.012465792955839682,0.0005907059551969177,0.03495450005265345
-0.012239644023038466,0.0007351757646492536,0.03495450005265345
-0.0120061804499466,0.0008789880934471741,0.03495450005265345
-0.011765636876782155,0.001021782869178287,0.03495450005265345
-0.011517666319138432,0.0011635570630976837,0.03495450005265345
-0.011262255780014642,0.001304084563193047,0.03495450005265345
